produto,cor_produto,motivo,etapa,observacao
374975,59501,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
374977,59555,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
374978,59501,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
374979,59501,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
374995,0003,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
374997,59497,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
374999,55390,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375000,55390,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375001,55390,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375006,59476,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375008,59459,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375010,59460,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375012,59459,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375048,59560,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375049,59576,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375050,59576,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375052,59576,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375053,0109,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375075,0024,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375213,59500,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375214,07852,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375217,07546,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375224,59489,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375227,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375233,7122,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375237,05052,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375242,07488,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375244,07836,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375247,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375248,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375253,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375254,1566,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375257,07039,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375260,07039,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375273,07722,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375275,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375276,8391,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375277,59566,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375278,11056,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375279,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375284,07891,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375287,07546,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375290,07488,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375291,07820,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375305,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375354,0024,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375364,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375379,59499,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375389,11092,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375396,03328,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375399,0105,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375404,0101,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375470,0013,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375470,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375524,0105,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375536,60572,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375541,60575,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375544,60578,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375553,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375568,0109,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375676,60556,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375677,60556,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375699,59547,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375711,59557,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375712,59533,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375728,59534,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375729,59459,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375731,59558,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375736,59548,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375738,59476,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375742,59497,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375747,55390,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375749,59612,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375838,59599,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
375851,0101,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
376106,59608,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
376128,59473,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
376236,0013,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
376236,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
376635,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
376637,10071,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378010,59559,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378106,0105,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378109,0003,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378112,0109,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378122,55452,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378143,59533,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378169,59566,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378170,59566,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378364,05024,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378364,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378400,07742,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378401,07742,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378917,02542,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378930,2276,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
378962,0026,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379024,0101,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379040,0101,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379122,59479,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379139,59600,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379160,04338,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379278,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379280,59494,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379282,59460,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379318,07546,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379330,59489,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379331,07722,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379332,07742,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379335,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379337,0206,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379361,0011,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379361,0024,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379362,0011,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379362,0024,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379368,59592,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379371,59503,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379435,59557,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379439,59474,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379884,59611,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379893,59614,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379918,59473,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379921,59555,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
379948,59564,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
380001,61672,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
380002,61672,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
380045,59612,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
380102,07448,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
380102,07742,ID_CAMPANHA_NAO_AUTORIZADO_PELO_PRODUCT_OWNER,GATE_HUMANO_ID_CAMPANHA,"Registro tecnicamente candidato conforme legado, mas campanha ainda nao foi autorizada explicitamente."
